alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
0.1,0.5,0.0,opu,200.0,0.0001,2.0,0.6811,2.6543936729431152,0.6687333333333333,0.0
0.01,0.5,0.0,opu,200.0,0.0001,2.0,0.7344,2.6543936729431152,0.7241,0.0
0.0,0.5,0.0,opu,200.0,0.0001,2.0,0.8024,2.6543936729431152,0.8132166666666667,0.0
100.0,0.5,0.0,opu,200.0,1e-05,2.0,0.6312,2.698016405105591,0.6314166666666666,0.0
10.0,0.5,0.0,opu,200.0,1e-05,2.0,0.6341,2.698016405105591,0.6383166666666666,0.0
1.0,0.5,0.0,opu,200.0,1e-05,2.0,0.6344,2.698016405105591,0.6392666666666666,0.0
0.1,0.5,0.0,opu,200.0,1e-05,2.0,0.6344,2.698016405105591,0.6396,0.0
0.01,0.5,0.0,opu,200.0,1e-05,2.0,0.6426,2.698016405105591,0.64355,0.0
0.0,0.5,0.0,opu,200.0,1e-05,2.0,0.8024,2.698016405105591,0.8132166666666667,0.0
100.0,0.5,0.0,opu,200.0,1.0,3.0,0.8026,2.6487205028533936,0.8129833333333333,0.0
10.0,0.5,0.0,opu,200.0,1.0,3.0,0.8026,2.6487205028533936,0.8128833333333333,0.0
1.0,0.5,0.0,opu,200.0,1.0,3.0,0.8025,2.6487205028533936,0.8129,0.0
0.1,0.5,0.0,opu,200.0,1.0,3.0,0.8025,2.6487205028533936,0.8129,0.0
0.01,0.5,0.0,opu,200.0,1.0,3.0,0.8025,2.6487205028533936,0.8129,0.0
0.0,0.5,0.0,opu,200.0,1.0,3.0,0.8025,2.6487205028533936,0.8129,0.0
100.0,0.5,0.0,opu,200.0,0.1,3.0,0.8006,2.655416250228882,0.80625,0.0
10.0,0.5,0.0,opu,200.0,0.1,3.0,0.8026,2.655416250228882,0.8123666666666667,0.0
1.0,0.5,0.0,opu,200.0,0.1,3.0,0.8026,2.655416250228882,0.8129833333333333,0.0
0.1,0.5,0.0,opu,200.0,0.1,3.0,0.8026,2.655416250228882,0.8128833333333333,0.0
0.01,0.5,0.0,opu,200.0,0.1,3.0,0.8025,2.655416250228882,0.8129,0.0
0.0,0.5,0.0,opu,200.0,0.1,3.0,0.8025,2.655416250228882,0.8129,0.0
100.0,0.5,0.0,opu,200.0,0.01,3.0,0.7371,2.6637816429138184,0.7166666666666667,0.0
10.0,0.5,0.0,opu,200.0,0.01,3.0,0.7875,2.6637816429138184,0.7825833333333333,0.0
1.0,0.5,0.0,opu,200.0,0.01,3.0,0.8006,2.6637816429138184,0.80625,0.0
0.1,0.5,0.0,opu,200.0,0.01,3.0,0.8026,2.6637816429138184,0.8123666666666667,0.0
0.01,0.5,0.0,opu,200.0,0.01,3.0,0.8026,2.6637816429138184,0.8129833333333333,0.0
0.0,0.5,0.0,opu,200.0,0.01,3.0,0.8025,2.6637816429138184,0.8129,0.0
100.0,0.5,0.0,opu,200.0,0.001,3.0,0.6042,2.7171366214752197,0.6012,0.0
10.0,0.5,0.0,opu,200.0,0.001,3.0,0.6437,2.7171366214752197,0.6292666666666666,0.0
1.0,0.5,0.0,opu,200.0,0.001,3.0,0.7371,2.7171366214752197,0.7166666666666667,0.0
0.1,0.5,0.0,opu,200.0,0.001,3.0,0.7875,2.7171366214752197,0.7825833333333333,0.0
0.01,0.5,0.0,opu,200.0,0.001,3.0,0.8006,2.7171366214752197,0.80625,0.0
0.0,0.5,0.0,opu,200.0,0.001,3.0,0.8025,2.7171366214752197,0.8129,0.0
100.0,0.5,0.0,opu,200.0,0.0001,3.0,0.5957,2.6296160221099854,0.5971333333333333,0.0
10.0,0.5,0.0,opu,200.0,0.0001,3.0,0.5964,2.6296160221099854,0.5976666666666667,0.0
1.0,0.5,0.0,opu,200.0,0.0001,3.0,0.6042,2.6296160221099854,0.6012,0.0
0.1,0.5,0.0,opu,200.0,0.0001,3.0,0.6437,2.6296160221099854,0.6292666666666666,0.0
0.01,0.5,0.0,opu,200.0,0.0001,3.0,0.7371,2.6296160221099854,0.7166666666666667,0.0
0.0,0.5,0.0,opu,200.0,0.0001,3.0,0.8025,2.6296160221099854,0.8129,0.0
100.0,0.5,0.0,opu,200.0,1e-05,3.0,0.5928,2.583057165145874,0.5952166666666666,0.0
10.0,0.5,0.0,opu,200.0,1e-05,3.0,0.5956,2.583057165145874,0.5967333333333333,0.0
1.0,0.5,0.0,opu,200.0,1e-05,3.0,0.5957,2.583057165145874,0.5971333333333333,0.0
0.1,0.5,0.0,opu,200.0,1e-05,3.0,0.5964,2.583057165145874,0.5976666666666667,0.0
0.01,0.5,0.0,opu,200.0,1e-05,3.0,0.6042,2.583057165145874,0.6012,0.0
0.0,0.5,0.0,opu,200.0,1e-05,3.0,0.8025,2.583057165145874,0.8129,0.0
100.0,0.5,0.0,opu,200.0,1.0,4.0,0.8115,2.6185801029205322,0.8167166666666666,0.0
10.0,0.5,0.0,opu,200.0,1.0,4.0,0.8116,2.6185801029205322,0.8166833333333333,0.0
1.0,0.5,0.0,opu,200.0,1.0,4.0,0.8117,2.6185801029205322,0.8166833333333333,0.0
0.1,0.5,0.0,opu,200.0,1.0,4.0,0.8117,2.6185801029205322,0.8166666666666667,0.0
0.01,0.5,0.0,opu,200.0,1.0,4.0,0.8117,2.6185801029205322,0.8166666666666667,0.0
0.0,0.5,0.0,opu,200.0,1.0,4.0,0.8117,2.6185801029205322,0.8166666666666667,0.0
100.0,0.5,0.0,opu,200.0,0.1,4.0,0.8066,2.708320140838623,0.8109,0.0
10.0,0.5,0.0,opu,200.0,0.1,4.0,0.8108,2.708320140838623,0.8162333333333334,0.0
1.0,0.5,0.0,opu,200.0,0.1,4.0,0.8115,2.708320140838623,0.8167166666666666,0.0
0.1,0.5,0.0,opu,200.0,0.1,4.0,0.8116,2.708320140838623,0.8166833333333333,0.0
0.01,0.5,0.0,opu,200.0,0.1,4.0,0.8117,2.708320140838623,0.8166833333333333,0.0
0.0,0.5,0.0,opu,200.0,0.1,4.0,0.8117,2.708320140838623,0.8166666666666667,0.0
100.0,0.5,0.0,opu,200.0,0.01,4.0,0.7434,2.690718412399292,0.72945,0.0
10.0,0.5,0.0,opu,200.0,0.01,4.0,0.7903,2.690718412399292,0.78725,0.0
1.0,0.5,0.0,opu,200.0,0.01,4.0,0.8066,2.690718412399292,0.8109,0.0
0.1,0.5,0.0,opu,200.0,0.01,4.0,0.8108,2.690718412399292,0.8162333333333334,0.0
0.01,0.5,0.0,opu,200.0,0.01,4.0,0.8115,2.690718412399292,0.8167166666666666,0.0
0.0,0.5,0.0,opu,200.0,0.01,4.0,0.8117,2.690718412399292,0.8166666666666667,0.0
100.0,0.5,0.0,opu,200.0,0.001,4.0,0.6266,2.718191146850586,0.6236,0.0
10.0,0.5,0.0,opu,200.0,0.001,4.0,0.6788,2.718191146850586,0.66065,0.0
1.0,0.5,0.0,opu,200.0,0.001,4.0,0.7434,2.718191146850586,0.72945,0.0
0.1,0.5,0.0,opu,200.0,0.001,4.0,0.7903,2.718191146850586,0.78725,0.0
0.01,0.5,0.0,opu,200.0,0.001,4.0,0.8066,2.718191146850586,0.8109,0.0
0.0,0.5,0.0,opu,200.0,0.001,4.0,0.8117,2.718191146850586,0.8166666666666667,0.0
100.0,0.5,0.0,opu,200.0,0.0001,4.0,0.6149,2.622490882873535,0.6173333333333333,0.0
10.0,0.5,0.0,opu,200.0,0.0001,4.0,0.6161,2.622490882873535,0.61815,0.0
1.0,0.5,0.0,opu,200.0,0.0001,4.0,0.6266,2.622490882873535,0.6236,0.0
0.1,0.5,0.0,opu,200.0,0.0001,4.0,0.6788,2.622490882873535,0.66065,0.0
0.01,0.5,0.0,opu,200.0,0.0001,4.0,0.7434,2.622490882873535,0.72945,0.0
0.0,0.5,0.0,opu,200.0,0.0001,4.0,0.8117,2.622490882873535,0.8166833333333333,0.0
100.0,0.5,0.0,opu,200.0,1e-05,4.0,0.6135,2.6797032356262207,0.6127666666666667,0.0
10.0,0.5,0.0,opu,200.0,1e-05,4.0,0.6151,2.6797032356262207,0.6168666666666667,0.0
1.0,0.5,0.0,opu,200.0,1e-05,4.0,0.6149,2.6797032356262207,0.6173333333333333,0.0
0.1,0.5,0.0,opu,200.0,1e-05,4.0,0.6161,2.6797032356262207,0.6181166666666666,0.0
0.01,0.5,0.0,opu,200.0,1e-05,4.0,0.6266,2.6797032356262207,0.6236,0.0
0.0,0.5,0.0,opu,200.0,1e-05,4.0,0.8117,2.6797032356262207,0.8166666666666667,0.0
100.0,0.5,0.0,opu,300.0,1.0,0.0,0.8194,3.4912495613098145,0.8283666666666667,0.0
10.0,0.5,0.0,opu,300.0,1.0,0.0,0.8195,3.4912495613098145,0.8284333333333334,0.0
1.0,0.5,0.0,opu,300.0,1.0,0.0,0.8195,3.4912495613098145,0.8284333333333334,0.0
0.1,0.5,0.0,opu,300.0,1.0,0.0,0.8195,3.4912495613098145,0.8284333333333334,0.0
0.01,0.5,0.0,opu,300.0,1.0,0.0,0.8195,3.4912495613098145,0.8284333333333334,0.0
0.0,0.5,0.0,opu,300.0,1.0,0.0,0.8195,3.4912495613098145,0.8284333333333334,0.0
100.0,0.5,0.0,opu,300.0,0.1,0.0,0.8156,3.50720477104187,0.8213333333333334,0.0
10.0,0.5,0.0,opu,300.0,0.1,0.0,0.819,3.50720477104187,0.8274,0.0
1.0,0.5,0.0,opu,300.0,0.1,0.0,0.8194,3.50720477104187,0.82835,0.0
0.1,0.5,0.0,opu,300.0,0.1,0.0,0.8195,3.50720477104187,0.82845,0.0
0.01,0.5,0.0,opu,300.0,0.1,0.0,0.8195,3.50720477104187,0.8284333333333334,0.0
0.0,0.5,0.0,opu,300.0,0.1,0.0,0.8195,3.50720477104187,0.8284333333333334,0.0
100.0,0.5,0.0,opu,300.0,0.01,0.0,0.7601,3.3729348182678223,0.7501333333333333,0.0
10.0,0.5,0.0,opu,300.0,0.01,0.0,0.7972,3.3729348182678223,0.7957166666666666,0.0
1.0,0.5,0.0,opu,300.0,0.01,0.0,0.8156,3.3729348182678223,0.8213333333333334,0.0
0.1,0.5,0.0,opu,300.0,0.01,0.0,0.819,3.3729348182678223,0.8274,0.0
0.01,0.5,0.0,opu,300.0,0.01,0.0,0.8194,3.3729348182678223,0.82835,0.0
0.0,0.5,0.0,opu,300.0,0.01,0.0,0.8195,3.3729348182678223,0.8284333333333334,0.0
100.0,0.5,0.0,opu,300.0,0.001,0.0,0.6374,3.6019861698150635,0.6353833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.001,0.0,0.691,3.6019861698150635,0.6729666666666667,0.0
1.0,0.5,0.0,opu,300.0,0.001,0.0,0.7601,3.6019861698150635,0.7501333333333333,0.0
0.1,0.5,0.0,opu,300.0,0.001,0.0,0.7972,3.6019861698150635,0.7957166666666666,0.0
0.01,0.5,0.0,opu,300.0,0.001,0.0,0.8156,3.6019861698150635,0.8213333333333334,0.0
0.0,0.5,0.0,opu,300.0,0.001,0.0,0.8195,3.6019861698150635,0.8284333333333334,0.0
100.0,0.5,0.0,opu,300.0,0.0001,0.0,0.625,3.538339853286743,0.62855,0.0
10.0,0.5,0.0,opu,300.0,0.0001,0.0,0.6266,3.538339853286743,0.6292333333333333,0.0
1.0,0.5,0.0,opu,300.0,0.0001,0.0,0.6374,3.538339853286743,0.6353833333333333,0.0
0.1,0.5,0.0,opu,300.0,0.0001,0.0,0.691,3.538339853286743,0.6729833333333334,0.0
0.01,0.5,0.0,opu,300.0,0.0001,0.0,0.7601,3.538339853286743,0.7501333333333333,0.0
0.0,0.5,0.0,opu,300.0,0.0001,0.0,0.8195,3.538339853286743,0.8284333333333334,0.0
100.0,0.5,0.0,opu,300.0,1e-05,0.0,0.6226,3.5842254161834717,0.6250333333333333,0.0
10.0,0.5,0.0,opu,300.0,1e-05,0.0,0.6248,3.5842254161834717,0.6283,0.0
1.0,0.5,0.0,opu,300.0,1e-05,0.0,0.625,3.5842254161834717,0.62855,0.0
0.1,0.5,0.0,opu,300.0,1e-05,0.0,0.6266,3.5842254161834717,0.6292333333333333,0.0
0.01,0.5,0.0,opu,300.0,1e-05,0.0,0.6374,3.5842254161834717,0.6353666666666666,0.0
0.0,0.5,0.0,opu,300.0,1e-05,0.0,0.8195,3.5842254161834717,0.8284333333333334,0.0
100.0,0.5,0.0,opu,300.0,1.0,1.0,0.8182,3.6417222023010254,0.8271166666666666,0.0
10.0,0.5,0.0,opu,300.0,1.0,1.0,0.8182,3.6417222023010254,0.82715,0.0
1.0,0.5,0.0,opu,300.0,1.0,1.0,0.8182,3.6417222023010254,0.8271666666666667,0.0
0.1,0.5,0.0,opu,300.0,1.0,1.0,0.8182,3.6417222023010254,0.8271666666666667,0.0
0.01,0.5,0.0,opu,300.0,1.0,1.0,0.8182,3.6417222023010254,0.8271666666666667,0.0
0.0,0.5,0.0,opu,300.0,1.0,1.0,0.8182,3.6417222023010254,0.8271666666666667,0.0
100.0,0.5,0.0,opu,300.0,0.1,1.0,0.8141,3.6293041706085205,0.82,0.0
10.0,0.5,0.0,opu,300.0,0.1,1.0,0.8178,3.6293041706085205,0.8265,0.0
1.0,0.5,0.0,opu,300.0,0.1,1.0,0.8182,3.6293041706085205,0.8271166666666666,0.0
0.1,0.5,0.0,opu,300.0,0.1,1.0,0.8182,3.6293041706085205,0.8271666666666667,0.0
0.01,0.5,0.0,opu,300.0,0.1,1.0,0.8182,3.6293041706085205,0.8271666666666667,0.0
0.0,0.5,0.0,opu,300.0,0.1,1.0,0.8182,3.6293041706085205,0.8271666666666667,0.0
100.0,0.5,0.0,opu,300.0,0.01,1.0,0.7484,3.59914231300354,0.7387166666666667,0.0
10.0,0.5,0.0,opu,300.0,0.01,1.0,0.7953,3.59914231300354,0.79425,0.0
1.0,0.5,0.0,opu,300.0,0.01,1.0,0.8141,3.59914231300354,0.82,0.0
0.1,0.5,0.0,opu,300.0,0.01,1.0,0.8178,3.59914231300354,0.8265,0.0
0.01,0.5,0.0,opu,300.0,0.01,1.0,0.8182,3.59914231300354,0.8271166666666666,0.0
0.0,0.5,0.0,opu,300.0,0.01,1.0,0.8182,3.59914231300354,0.8271666666666667,0.0
100.0,0.5,0.0,opu,300.0,0.001,1.0,0.6392,3.51161527633667,0.6385833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.001,1.0,0.6854,3.51161527633667,0.6716333333333333,0.0
1.0,0.5,0.0,opu,300.0,0.001,1.0,0.7484,3.51161527633667,0.7387166666666667,0.0
0.1,0.5,0.0,opu,300.0,0.001,1.0,0.7952,3.51161527633667,0.79425,0.0
0.01,0.5,0.0,opu,300.0,0.001,1.0,0.8141,3.51161527633667,0.82,0.0
0.0,0.5,0.0,opu,300.0,0.001,1.0,0.8182,3.51161527633667,0.8271666666666667,0.0
100.0,0.5,0.0,opu,300.0,0.0001,1.0,0.6279,3.6084983348846436,0.6324833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.0001,1.0,0.6291,3.6084983348846436,0.6333666666666666,0.0
1.0,0.5,0.0,opu,300.0,0.0001,1.0,0.6392,3.6084983348846436,0.6385833333333333,0.0
0.1,0.5,0.0,opu,300.0,0.0001,1.0,0.6854,3.6084983348846436,0.6716333333333333,0.0
0.01,0.5,0.0,opu,300.0,0.0001,1.0,0.7484,3.6084983348846436,0.7387166666666667,0.0
0.0,0.5,0.0,opu,300.0,0.0001,1.0,0.8182,3.6084983348846436,0.8271666666666667,0.0
100.0,0.5,0.0,opu,300.0,1e-05,1.0,0.6288,3.546715259552002,0.62625,0.0
10.0,0.5,0.0,opu,300.0,1e-05,1.0,0.6277,3.546715259552002,0.6325333333333333,0.0
1.0,0.5,0.0,opu,300.0,1e-05,1.0,0.6279,3.546715259552002,0.6324833333333333,0.0
0.1,0.5,0.0,opu,300.0,1e-05,1.0,0.6291,3.546715259552002,0.6333666666666666,0.0
0.01,0.5,0.0,opu,300.0,1e-05,1.0,0.6392,3.546715259552002,0.6385833333333333,0.0
0.0,0.5,0.0,opu,300.0,1e-05,1.0,0.8182,3.546715259552002,0.8271666666666667,0.0
100.0,0.5,0.0,opu,300.0,1.0,2.0,0.8185,3.617849826812744,0.8258833333333333,0.0
10.0,0.5,0.0,opu,300.0,1.0,2.0,0.8187,3.617849826812744,0.82595,0.0
1.0,0.5,0.0,opu,300.0,1.0,2.0,0.8187,3.617849826812744,0.82595,0.0
0.1,0.5,0.0,opu,300.0,1.0,2.0,0.8187,3.617849826812744,0.82595,0.0
0.01,0.5,0.0,opu,300.0,1.0,2.0,0.8187,3.617849826812744,0.8259666666666666,0.0
0.0,0.5,0.0,opu,300.0,1.0,2.0,0.8187,3.617849826812744,0.8259666666666666,0.0
100.0,0.5,0.0,opu,300.0,0.1,2.0,0.8136,3.53554105758667,0.8199833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.1,2.0,0.8182,3.53554105758667,0.82495,0.0
1.0,0.5,0.0,opu,300.0,0.1,2.0,0.8185,3.53554105758667,0.8258833333333333,0.0
0.1,0.5,0.0,opu,300.0,0.1,2.0,0.8187,3.53554105758667,0.82595,0.0
0.01,0.5,0.0,opu,300.0,0.1,2.0,0.8187,3.53554105758667,0.8259666666666666,0.0
0.0,0.5,0.0,opu,300.0,0.1,2.0,0.8187,3.53554105758667,0.82595,0.0
100.0,0.5,0.0,opu,300.0,0.01,2.0,0.7545,3.6089980602264404,0.7397833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.01,2.0,0.7989,3.6089980602264404,0.79635,0.0
1.0,0.5,0.0,opu,300.0,0.01,2.0,0.8136,3.6089980602264404,0.8199833333333333,0.0
0.1,0.5,0.0,opu,300.0,0.01,2.0,0.8182,3.6089980602264404,0.82495,0.0
0.01,0.5,0.0,opu,300.0,0.01,2.0,0.8185,3.6089980602264404,0.8258833333333333,0.0
0.0,0.5,0.0,opu,300.0,0.01,2.0,0.8187,3.6089980602264404,0.82595,0.0
100.0,0.5,0.0,opu,300.0,0.001,2.0,0.6165,3.5962109565734863,0.61025,0.0
10.0,0.5,0.0,opu,300.0,0.001,2.0,0.6729,3.5962109565734863,0.6517333333333334,0.0
1.0,0.5,0.0,opu,300.0,0.001,2.0,0.7545,3.5962109565734863,0.7397833333333333,0.0
0.1,0.5,0.0,opu,300.0,0.001,2.0,0.7989,3.5962109565734863,0.79635,0.0
0.01,0.5,0.0,opu,300.0,0.001,2.0,0.8136,3.5962109565734863,0.8199833333333333,0.0
0.0,0.5,0.0,opu,300.0,0.001,2.0,0.8187,3.5962109565734863,0.82595,0.0
100.0,0.5,0.0,opu,300.0,0.0001,2.0,0.6034,3.57434344291687,0.6026833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.0001,2.0,0.6045,3.57434344291687,0.6033833333333334,0.0
1.0,0.5,0.0,opu,300.0,0.0001,2.0,0.6165,3.57434344291687,0.61025,0.0
0.1,0.5,0.0,opu,300.0,0.0001,2.0,0.6729,3.57434344291687,0.6517333333333334,0.0
0.01,0.5,0.0,opu,300.0,0.0001,2.0,0.7545,3.57434344291687,0.7397833333333333,0.0
0.0,0.5,0.0,opu,300.0,0.0001,2.0,0.8187,3.57434344291687,0.82595,0.0
100.0,0.5,0.0,opu,300.0,1e-05,2.0,0.6019,3.725579023361206,0.5999333333333333,0.0
10.0,0.5,0.0,opu,300.0,1e-05,2.0,0.6033,3.725579023361206,0.60285,0.0
1.0,0.5,0.0,opu,300.0,1e-05,2.0,0.6034,3.725579023361206,0.6026833333333333,0.0
0.1,0.5,0.0,opu,300.0,1e-05,2.0,0.6045,3.725579023361206,0.6033833333333334,0.0
0.01,0.5,0.0,opu,300.0,1e-05,2.0,0.6165,3.725579023361206,0.61025,0.0
0.0,0.5,0.0,opu,300.0,1e-05,2.0,0.8187,3.725579023361206,0.8259666666666666,0.0
100.0,0.5,0.0,opu,300.0,1.0,3.0,0.8226,3.597644329071045,0.83045,0.0
10.0,0.5,0.0,opu,300.0,1.0,3.0,0.8227,3.597644329071045,0.8305166666666667,0.0
1.0,0.5,0.0,opu,300.0,1.0,3.0,0.8227,3.597644329071045,0.8304833333333334,0.0
0.1,0.5,0.0,opu,300.0,1.0,3.0,0.8227,3.597644329071045,0.8304833333333334,0.0
0.01,0.5,0.0,opu,300.0,1.0,3.0,0.8227,3.597644329071045,0.8304833333333334,0.0
0.0,0.5,0.0,opu,300.0,1.0,3.0,0.8227,3.597644329071045,0.8304833333333334,0.0
100.0,0.5,0.0,opu,300.0,0.1,3.0,0.8177,3.705714702606201,0.8235,0.0
10.0,0.5,0.0,opu,300.0,0.1,3.0,0.8221,3.705714702606201,0.8297,0.0
1.0,0.5,0.0,opu,300.0,0.1,3.0,0.8226,3.705714702606201,0.83045,0.0
0.1,0.5,0.0,opu,300.0,0.1,3.0,0.8227,3.705714702606201,0.8305166666666667,0.0
0.01,0.5,0.0,opu,300.0,0.1,3.0,0.8227,3.705714702606201,0.8304833333333334,0.0
0.0,0.5,0.0,opu,300.0,0.1,3.0,0.8227,3.705714702606201,0.8304833333333334,0.0
100.0,0.5,0.0,opu,300.0,0.01,3.0,0.7552,3.4396815299987793,0.7428666666666667,0.0
10.0,0.5,0.0,opu,300.0,0.01,3.0,0.7979,3.4396815299987793,0.7981,0.0
1.0,0.5,0.0,opu,300.0,0.01,3.0,0.8177,3.4396815299987793,0.8235,0.0
0.1,0.5,0.0,opu,300.0,0.01,3.0,0.8221,3.4396815299987793,0.8297,0.0
0.01,0.5,0.0,opu,300.0,0.01,3.0,0.8226,3.4396815299987793,0.83045,0.0
0.0,0.5,0.0,opu,300.0,0.01,3.0,0.8227,3.4396815299987793,0.8304833333333334,0.0
100.0,0.5,0.0,opu,300.0,0.001,3.0,0.6299,3.511289358139038,0.6267,0.0
10.0,0.5,0.0,opu,300.0,0.001,3.0,0.682,3.511289358139038,0.6631,0.0
1.0,0.5,0.0,opu,300.0,0.001,3.0,0.7552,3.511289358139038,0.7428666666666667,0.0
0.1,0.5,0.0,opu,300.0,0.001,3.0,0.7979,3.511289358139038,0.7981,0.0
0.01,0.5,0.0,opu,300.0,0.001,3.0,0.8177,3.511289358139038,0.8235,0.0
0.0,0.5,0.0,opu,300.0,0.001,3.0,0.8227,3.511289358139038,0.8304833333333334,0.0
100.0,0.5,0.0,opu,300.0,0.0001,3.0,0.6195,3.718282699584961,0.6199833333333333,0.0
10.0,0.5,0.0,opu,300.0,0.0001,3.0,0.6212,3.718282699584961,0.6207166666666667,0.0
1.0,0.5,0.0,opu,300.0,0.0001,3.0,0.6299,3.718282699584961,0.6267,0.0
0.1,0.5,0.0,opu,300.0,0.0001,3.0,0.6821,3.718282699584961,0.6631,0.0
0.01,0.5,0.0,opu,300.0,0.0001,3.0,0.7552,3.718282699584961,0.7428666666666667,0.0
0.0,0.5,0.0,opu,300.0,0.0001,3.0,0.8227,3.718282699584961,0.8304833333333334,0.0
100.0,0.5,0.0,opu,300.0,1e-05,3.0,0.6163,3.5701868534088135,0.6187,0.0
10.0,0.5,0.0,opu,300.0,1e-05,3.0,0.6188,3.5701868534088135,0.6194666666666667,0.0
1.0,0.5,0.0,opu,300.0,1e-05,3.0,0.6195,3.5701868534088135,0.6200166666666667,0.0
0.1,0.5,0.0,opu,300.0,1e-05,3.0,0.6212,3.5701868534088135,0.6207333333333334,0.0
0.01,0.5,0.0,opu,300.0,1e-05,3.0,0.6299,3.5701868534088135,0.6267,0.0
0.0,0.5,0.0,opu,300.0,1e-05,3.0,0.8227,3.5701868534088135,0.8304833333333334,0.0
100.0,0.5,0.0,opu,300.0,1.0,4.0,0.8216,3.5692191123962402,0.829,0.0
10.0,0.5,0.0,opu,300.0,1.0,4.0,0.8215,3.5692191123962402,0.8290666666666666,0.0
1.0,0.5,0.0,opu,300.0,1.0,4.0,0.8215,3.5692191123962402,0.8290666666666666,0.0
0.1,0.5,0.0,opu,300.0,1.0,4.0,0.8215,3.5692191123962402,0.8290666666666666,0.0
0.01,0.5,0.0,opu,300.0,1.0,4.0,0.8215,3.5692191123962402,0.8290666666666666,0.0
0.0,0.5,0.0,opu,300.0,1.0,4.0,0.8215,3.5692191123962402,0.8290666666666666,0.0
100.0,0.5,0.0,opu,300.0,0.1,4.0,0.8173,3.64361310005188,0.8221166666666667,0.0
10.0,0.5,0.0,opu,300.0,0.1,4.0,0.8216,3.64361310005188,0.8282833333333334,0.0
1.0,0.5,0.0,opu,300.0,0.1,4.0,0.8216,3.64361310005188,0.8289833333333333,0.0
0.1,0.5,0.0,opu,300.0,0.1,4.0,0.8215,3.64361310005188,0.8290666666666666,0.0
0.01,0.5,0.0,opu,300.0,0.1,4.0,0.8215,3.64361310005188,0.8290666666666666,0.0
0.0,0.5,0.0,opu,300.0,0.1,4.0,0.8215,3.64361310005188,0.8290666666666666,0.0
100.0,0.5,0.0,opu,300.0,0.01,4.0,0.7565,3.4652531147003174,0.7474833333333334,0.0
10.0,0.5,0.0,opu,300.0,0.01,4.0,0.8008,3.4652531147003174,0.7981166666666667,0.0
1.0,0.5,0.0,opu,300.0,0.01,4.0,0.8173,3.4652531147003174,0.8221166666666667,0.0
0.1,0.5,0.0,opu,300.0,0.01,4.0,0.8216,3.4652531147003174,0.8282833333333334,0.0
0.01,0.5,0.0,opu,300.0,0.01,4.0,0.8216,3.4652531147003174,0.829,0.0
0.0,0.5,0.0,opu,300.0,0.01,4.0,0.8215,3.4652531147003174,0.8290666666666666,0.0
100.0,0.5,0.0,opu,300.0,0.001,4.0,0.6373,3.624454975128174,0.6364333333333333,0.0
10.0,0.5,0.0,opu,300.0,0.001,4.0,0.6875,3.624454975128174,0.67195,0.0
1.0,0.5,0.0,opu,300.0,0.001,4.0,0.7565,3.624454975128174,0.7474833333333334,0.0
0.1,0.5,0.0,opu,300.0,0.001,4.0,0.8008,3.624454975128174,0.7981166666666667,0.0
0.01,0.5,0.0,opu,300.0,0.001,4.0,0.8173,3.624454975128174,0.8221166666666667,0.0
0.0,0.5,0.0,opu,300.0,0.001,4.0,0.8215,3.624454975128174,0.8290666666666666,0.0
100.0,0.5,0.0,opu,300.0,0.0001,4.0,0.6236,3.504154920578003,0.63015,0.0
10.0,0.5,0.0,opu,300.0,0.0001,4.0,0.6245,3.504154920578003,0.6309,0.0
1.0,0.5,0.0,opu,300.0,0.0001,4.0,0.6373,3.504154920578003,0.6364333333333333,0.0
0.1,0.5,0.0,opu,300.0,0.0001,4.0,0.6875,3.504154920578003,0.67195,0.0
0.01,0.5,0.0,opu,300.0,0.0001,4.0,0.7565,3.504154920578003,0.7474833333333334,0.0
0.0,0.5,0.0,opu,300.0,0.0001,4.0,0.8215,3.504154920578003,0.82905,0.0
100.0,0.5,0.0,opu,300.0,1e-05,4.0,0.6219,3.522289276123047,0.6239666666666667,0.0
10.0,0.5,0.0,opu,300.0,1e-05,4.0,0.6233,3.522289276123047,0.63005,0.0
1.0,0.5,0.0,opu,300.0,1e-05,4.0,0.6236,3.522289276123047,0.63015,0.0
0.1,0.5,0.0,opu,300.0,1e-05,4.0,0.6245,3.522289276123047,0.6309,0.0
0.01,0.5,0.0,opu,300.0,1e-05,4.0,0.6373,3.522289276123047,0.6364333333333333,0.0
0.0,0.5,0.0,opu,300.0,1e-05,4.0,0.8215,3.522289276123047,0.8290666666666666,0.0
100.0,0.5,0.0,opu,400.0,1.0,0.0,0.8296,4.628971576690674,0.83725,0.0
10.0,0.5,0.0,opu,400.0,1.0,0.0,0.8297,4.628971576690674,0.8373,0.0
1.0,0.5,0.0,opu,400.0,1.0,0.0,0.8298,4.628971576690674,0.8373166666666667,0.0
0.1,0.5,0.0,opu,400.0,1.0,0.0,0.8298,4.628971576690674,0.8373166666666667,0.0
0.01,0.5,0.0,opu,400.0,1.0,0.0,0.8298,4.628971576690674,0.8373166666666667,0.0
